Ax,Ay,Az,Gx,Gy,Gz
0.5027513756878439,0.5001250938203654,0.7528146109582188,0.500687165355704,0.4942619948724209,0.5005040375324834
0.4417208604302151,0.4550913184888668,0.6592444333249938,1.0,0.6021399794199208,0.6032387463592445
0.7351175587793896,0.6189642231673756,0.7480610457843384,0.4268413066606205,0.4439628860944939,1.0
0.6350675337668834,0.4480860645484114,0.7563172379284464,0.5687043270488515,0.5059664788879781,0.2753318101749307
0.829664832416208,0.0,1.0000000000000002,0.4784519594677084,1.0,0.0
0.0,0.0,0.0,0.1223136892408043,0.0787746132514781,0.99096569405445
0.4424712356178089,0.6715036277207908,0.7548161120840631,0.4766363779060641,0.424825156530687,0.6214137467952631
0.0,1.0000000000000002,0.8581436077057795,0.1280220451017667,0.983014458377662,0.8704379371086732
0.5027513756878439,0.5001250938203654,0.7528146109582188,0.5006557720145804,0.494171302998064,0.5004569475207981
0.4829914957478738,0.5804353264948713,0.7645734300725546,1.0,0.7486108446552837,0.4853201248757346
0.4867433716858428,0.3812859644733551,0.7037778333750314,0.0,0.0630256204545058,0.3416397788513525
0.5022511255627813,0.4998749061796348,0.7528146109582188,0.5006418194185256,0.494171302998064,0.5005493834696618
0.4574787393696848,0.4585939454590944,0.7440580435326496,1.0,0.5009470324572266,0.38554511048712
0.5025012506253126,0.5001250938203654,0.7530647985989494,0.5007028620262658,0.4941242129863787,0.5005040375324834
0.5027513756878439,0.4998749061796348,0.7530647985989494,0.5006418194185256,0.4941852555941189,0.5005650801402236
0.0,1.0000000000000002,0.7185389041781337,1.0,0.6438774264436576,1.0
